entidad,caso,importe_asignado,direccion,resultado,fecha_llamado,cobrado
AUSO,23945556,158626.05,entrante,call_notificado,2026-04-30,0.00
AUSO,23945556,158626.05,entrante,call_notificado,2026-04-30,0.00
AUSO,23945720,52068.39,entrante,call_corto,2026-04-29,0.00
AUSO,23945792,1538.02,entrante,call_notificado,2026-04-10,0.00
AUSO,23945829,10626.19,entrante,call_notificado_responsable,2026-04-29,0.00
AUSO,23945913,1538.02,entrante,call_notificado,2026-04-24,0.00
AUSO,23945958,1398.18,entrante,call_contestador,2026-04-08,1687.23
AUSO,23945958,1398.18,entrante,call_no_atiende,2026-04-08,1687.23
AUSO,23945958,1398.18,entrante,call_promesa,2026-04-08,1687.23
AUSO,23946016,2097.27,entrante,call_notificado,2026-04-21,0.00
AUSO,23946016,2097.27,entrante,call_notificado_responsable,2026-04-21,0.00
AUSO,23946090,19100.78,entrante,call_pago_a_confirmar,2026-04-17,22512.17
AUSO,23946172,4474.22,entrante,call_notificado_responsable,2026-04-07,0.00
AUSO,23946183,30061.31,entrante,call_notificado_responsable,2026-04-13,0.00
AUSO,23946188,1538.02,entrante,call_erroneo,2026-04-15,0.00
AUSO,23946188,1538.02,entrante,call_erroneo,2026-04-15,0.00
AUSO,23946191,11255.47,entrante,call_erroneo,2026-04-08,0.00
AUSO,23946209,1677.86,entrante,call_pago_a_confirmar,2026-04-20,0.00
AUSO,23946215,1398.18,entrante,call_pago_a_confirmar,2026-04-27,0.00
AUSO,23946228,13422.66,entrante,call_notificado_responsable,2026-04-09,15712.63
AUSO,23946247,1717.39,entrante,call_promesa,2026-04-08,1969.42
AUSO,23946342,12443.89,entrante,call_promesa,2026-04-15,0.00
AUSO,23946429,699.09,entrante,call_corto,2026-04-13,843.62
AUSO,23946429,699.09,entrante,call_corto,2026-04-13,843.62
AUSO,23946429,699.09,entrante,call_promesa,2026-04-13,843.62
AUSO,23946480,3076.04,entrante,call_erroneo,2026-04-17,0.00
AUSO,23946480,3076.04,entrante,call_promesa,2026-04-17,0.00
AUSO,23946480,3076.04,entrante,call_promesa,2026-04-24,5179.28
AUSO,23946814,24468.26,entrante,call_notificado_responsable,2026-04-08,0.00
AUSO,23946833,4054.81,entrante,call_promesa,2026-04-22,0.00
AUSO,23946846,9624.88,entrante,call_notificado_responsable,2026-04-15,0.00
AUSO,23946856,1677.86,entrante,call_promesa,2026-04-13,0.00
AUSO,23946905,8170.63,entrante,call_notificado_responsable,2026-04-27,0.00
AUSO,23946905,8170.63,entrante,call_no_atiende,2026-04-07,0.00
AUSO,23946905,8170.63,entrante,call_no_atiende,2026-04-07,0.00
AUSO,23946924,9787.37,entrante,call_notificado_responsable,2026-04-09,11450.45
AUSO,23946973,838.93,entrante,call_corto,2026-04-07,0.00
AUSO,23946973,838.93,entrante,call_notificado_responsable,2026-04-15,0.00
AUSO,23947007,1539.29,entrante,call_notificado,2026-04-07,0.00
AUSO,23947046,838.93,entrante,call_no_reconoce,2026-04-15,0.00
AUSO,23947130,1677.86,entrante,call_corto,2026-04-22,0.00
AUSO,23947137,838.93,entrante,call_pago_a_confirmar,2026-04-20,0.00
AUSO,23947144,1398.18,entrante,call_corto,2026-04-07,1687.23
AUSO,23947144,1398.18,entrante,call_promesa,2026-04-07,1687.23
AUSO,23947213,850.67,entrante,call_promesa,2026-04-08,1026.53
AUSO,23947267,838.93,entrante,call_promesa,2026-04-15,0.00
AUSO,23947312,838.93,entrante,call_no_reconoce,2026-04-22,0.00
AUSO,23947380,40407.39,entrante,call_notificado_responsable,2026-04-14,58055.92
AUSO,23947382,4550.49,entrante,call_promesa,2026-04-08,0.00
AUSO,23947382,4550.49,entrante,call_promesa,2026-04-17,3942.93
AUSO,23947662,3076.04,entrante,call_corto,2026-04-08,0.00
AUSO,23947662,3076.04,entrante,call_corto,2026-04-08,0.00
AUSO,23947662,3076.04,entrante,call_promesa,2026-04-08,0.00
AUSO,23947926,838.93,entrante,call_pago_a_confirmar,2026-04-16,0.00
AUSO,23947926,838.93,entrante,call_pago_a_confirmar,2026-04-24,0.00
AUSO,23947996,5802.53,entrante,call_promesa,2026-04-21,7002.11
AUSO,23948133,33836.11,entrante,call_promesa,2026-04-14,0.00
AUSO,23948184,88366.34,entrante,call_fuera_plazo,2026-04-23,0.00
AUSO,23948184,88366.34,entrante,call_notificado_responsable,2026-04-07,0.00
AUSO,23948184,88366.34,entrante,call_pago_a_confirmar,2026-04-20,104511.31
AUSO,23948209,3355.72,entrante,call_notificado_responsable,2026-04-27,0.00
AUSO,23948234,5872.40,entrante,call_pago_a_confirmar,2026-04-24,0.00
AUSO,23948369,1538.02,entrante,call_notificado_responsable,2026-04-17,0.00
AUSO,23948427,36073.55,entrante,call_promesa,2026-04-08,0.00
AUSO,23948464,12238.02,entrante,call_promesa,2026-04-15,0.00
AUSO,23948618,9228.12,entrante,call_promesa,2026-04-08,11135.88
AUSO,23948665,7969.67,entrante,call_notificado,2026-04-07,9446.88
AUSO,23949019,1614.29,entrante,call_promesa,2026-04-07,0.00
AUSO,23949037,1594.93,entrante,call_promesa,2026-04-17,2088.55
AUSO,23949621,3076.04,entrante,call_pago_a_confirmar,2026-04-24,0.00
AUSO,23949911,838.93,entrante,call_notificado,2026-04-09,1012.36
AUSO,23949911,838.93,entrante,call_notificado_responsable,2026-04-09,1012.36
AUSO,23950063,33815.51,entrante,call_corto,2026-04-08,39490.00
AUSO,23950063,33815.51,entrante,call_promesa,2026-04-08,39490.00
AUSO,23950345,71156.02,entrante,call_promesa,2026-04-08,0.00
AUSO,23950654,2097.27,entrante,call_promesa,2026-04-08,2498.08
AUSO,23950654,2097.27,entrante,call_promesa,2026-04-08,2498.08
AUSO,23951001,8118.84,entrante,call_erroneo,2026-04-13,0.00
AUSO,23951002,1538.02,entrante,call_promesa,2026-04-13,0.00
AUSO,23951004,826.59,entrante,call_no_reconoce,2026-04-08,0.00
AUSO,23951047,3076.04,entrante,call_erroneo,2026-04-21,0.00
AUSO,23951047,3076.04,entrante,call_notificado_responsable,2026-04-17,0.00
AUSO,23951117,1538.02,entrante,call_pago_a_confirmar,2026-05-06,0.00
AUSO,23951118,39708.84,entrante,call_promesa,2026-04-08,46371.10
AUSO,23951158,22178.74,entrante,call_notificado_responsable,2026-04-15,0.00
AUSO,23951165,2313.11,entrante,call_notificado_responsable,2026-04-15,0.00
AUSO,23951165,2313.11,entrante,call_promesa,2026-04-17,0.00
AUSO,23951173,1398.18,entrante,call_promesa,2026-04-24,1687.23
AUSO,23951257,2237.11,entrante,call_promesa,2026-04-30,2634.06
AUSO,23951262,1466.18,entrante,call_promesa,2026-04-27,0.00
AUSO,23951377,838.93,entrante,call_notificado_responsable,2026-04-29,0.00
AUSO,23951440,2796.36,entrante,call_notificado,2026-04-08,0.00
AUSO,23951440,2796.36,entrante,call_no_atiende,2026-04-14,0.00
AUSO,23951440,2796.36,entrante,call_pago_a_confirmar,2026-04-20,0.00
AUSO,23951451,9094.23,entrante,call_notificado,2026-04-24,0.00
AUSO,23951451,9094.23,entrante,call_notificado,2026-04-24,0.00
AUSO,23951519,7941.33,entrante,call_promesa,2026-04-15,0.00
AUSO,23951569,2097.27,entrante,call_no_reconoce,2026-04-08,0.00
AUSO,23951804,12863.30,entrante,call_promesa,2026-04-09,15263.15
AUSO,23951916,1538.02,entrante,call_notificado_responsable,2026-04-08,0.00
AUSO,23952011,838.93,entrante,call_promesa,2026-04-20,0.00
AUSO,23952053,4474.22,entrante,call_no_reconoce,2026-04-21,0.00
AUSO,23952061,19994.15,entrante,call_notificado_responsable,2026-04-17,0.00
AUSO,23952070,33696.49,entrante,call_promesa,2026-04-13,39294.90
AUSO,24136963,5033.47,entrante,call_notificado_responsable,2026-05-06,0.00
AUSO,24140200,82004.50,entrante,call_notificado_responsable,2026-05-06,0.00
AYS3,21331334,792314.98,entrante,call_fuera_plazo,2026-01-19,0.00
AYS3,21331611,1408511.33,entrante,call_fuera_plazo,2026-01-06,0.00
AYS3,21331618,1383969.33,entrante,call_fuera_plazo,2026-01-19,0.00
AYS3,21331618,1383969.33,entrante,call_fuera_plazo,2026-01-19,0.00
AYS3,21331618,1383969.33,entrante,call_fuera_plazo,2026-01-19,0.00
AYS3,21331618,1383969.33,entrante,call_fuera_plazo,2026-01-19,0.00
AYS3,21331816,735039.39,entrante,call_fuera_plazo,2026-02-06,0.00
AYS3,21332013,719694.82,entrante,call_fuera_plazo,2026-01-16,0.00
AYS3,21332053,466081.58,entrante,call_solicita_pago_con_quita,2026-01-13,0.00
AYS3,21332235,838317.23,entrante,call_fuera_plazo,2026-01-20,0.00
AYS3,21332235,838317.23,entrante,call_fuera_plazo,2026-02-02,0.00
AYS3,21332800,329525.55,entrante,call_fuera_plazo,2026-01-05,0.00
AYS3,21332800,329525.55,entrante,call_fuera_plazo,2026-01-05,0.00
AYS3,21333308,365228.51,entrante,call_erroneo,2026-01-06,0.00
AYS3,21334094,5440611.57,entrante,call_fuera_plazo,2026-01-19,0.00
AYS3,21334094,5440611.57,entrante,call_fuera_plazo,2026-01-20,0.00
AYS3,21334502,1329492.15,entrante,call_fuera_plazo,2026-03-02,0.00
AYS3,21334962,655589.89,entrante,call_fuera_plazo,2026-01-08,0.00
AYS3,21335122,1932784.64,entrante,call_fuera_plazo,2026-01-22,0.00
AYS3,21335122,1932784.64,entrante,call_fuera_plazo,2026-01-22,0.00
AYS3,21335256,982997.14,entrante,call_fuera_plazo,2026-02-10,0.00
AYS3,21335292,1644224.98,entrante,call_fuera_plazo,2026-01-12,0.00
AYS3,21335292,1644224.98,entrante,call_fuera_plazo,2026-01-12,0.00
AYS3,21335292,1644224.98,entrante,call_notificado,2026-01-12,0.00
AYS3,21335658,4801642.54,entrante,call_erroneo,2026-01-20,0.00
AYS3,21335706,634699.60,entrante,call_corto,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_fuera_plazo,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_fuera_plazo,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_fuera_plazo,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_fuera_plazo,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_fuera_plazo,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_fuera_plazo,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_fuera_plazo,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_fuera_plazo,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_notificado,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_notificado,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_no_atiende,2026-01-09,0.00
AYS3,21335706,634699.60,entrante,call_solicita_pago_con_quita,2026-01-09,0.00
AYS3,21336781,716179.73,entrante,call_contestador,2026-01-27,0.00
AYS3,21336781,716179.73,entrante,call_fuera_plazo,2026-01-27,0.00
AYS3,21336781,716179.73,entrante,call_fuera_plazo,2026-01-27,0.00
AYS3,21336781,716179.73,entrante,call_fuera_plazo,2026-01-27,0.00
AYS3,21337075,885365.13,entrante,call_fuera_plazo,2026-02-04,0.00
AYS3,21337201,2085174.80,entrante,call_corto,2026-02-18,0.00
AYS3,21337201,2085174.80,entrante,call_fuera_plazo,2026-02-18,0.00
AYS3,21337201,2085174.80,entrante,call_no_atiende,2026-02-18,0.00
AYS3,21337671,15858811.15,entrante,call_fuera_plazo,2026-01-30,0.00
AYS3,21339290,456395.70,entrante,call_erroneo,2026-01-08,0.00
AYS3,21339290,456395.70,entrante,call_fuera_plazo,2026-01-08,0.00
AYS3,21341530,42673.15,entrante,call_fuera_plazo,2026-02-11,0.00
AYS3,21341530,42673.15,entrante,call_fuera_plazo,2026-02-11,0.00
AYS3,21341530,42673.15,entrante,call_fuera_plazo,2026-02-11,0.00
AYS3,21341643,24998.80,entrante,call_solicita_pago_con_quita,2026-01-13,0.00
AYS3,21341867,780806.58,entrante,call_fuera_plazo,2026-01-05,0.00
AYS3,21342172,221690.88,entrante,call_erroneo,2026-01-20,0.00
AYS3,21342367,124498.10,entrante,call_fuera_plazo,2026-01-26,0.00
AYS3,21342440,77589.56,entrante,call_fuera_plazo,2026-01-15,0.00
AYS3,21342568,22537.67,entrante,call_erroneo,2026-01-05,0.00
AYS3,21342862,778432.74,entrante,call_fuera_plazo,2026-01-20,0.00
AYS3,21342862,778432.74,entrante,call_fuera_plazo,2026-01-29,0.00
AYS3,21343443,908802.87,entrante,call_fuera_plazo,2026-01-19,0.00
AYS3,22673441,1381653.54,entrante,call_notificado_responsable,2026-02-19,0.00
AYS3,22673478,1929473.05,entrante,call_fuera_plazo,2026-03-25,0.00
AYS3,22673478,1929473.05,entrante,call_fuera_plazo,2026-03-25,0.00
AYS3,22673478,1929473.05,entrante,call_notificado,2026-03-25,0.00
AYS3,22673478,1929473.05,entrante,call_notificado,2026-04-06,0.00
AYS3,22673478,1929473.05,entrante,call_promesa,2026-04-06,0.00
AYS3,22673478,1929473.05,entrante,call_solicita_financiacion,2026-03-27,0.00
AYS3,22673516,1223775.14,entrante,call_erroneo,2026-03-19,0.00
AYS3,22673516,1223775.14,entrante,call_no_reconoce,2026-03-19,0.00
AYS3,22673664,1049265.04,entrante,call_notificado,2026-02-02,0.00
AYS3,22673734,1389132.60,entrante,call_erroneo,2026-02-10,0.00
AYS3,22674094,1289211.33,entrante,call_erroneo,2026-04-13,0.00
AYS3,22674131,543219.40,entrante,call_contestador,2026-02-06,0.00
AYS3,22674131,543219.40,entrante,call_corto,2026-02-06,0.00
AYS3,22674131,543219.40,entrante,call_corto,2026-02-06,0.00
AYS3,22674131,543219.40,entrante,call_corto,2026-02-10,0.00
AYS3,22674131,543219.40,entrante,call_erroneo,2026-02-27,0.00
AYS3,22674131,543219.40,entrante,call_erroneo,2026-02-27,0.00
AYS3,22674131,543219.40,entrante,call_erroneo,2026-04-10,0.00
AYS3,22674131,543219.40,entrante,call_notificado,2026-02-02,0.00
AYS3,22674131,543219.40,entrante,call_notificado_responsable,2026-02-02,0.00
AYS3,22674131,543219.40,entrante,call_no_atiende,2026-02-06,0.00
AYS3,22674131,543219.40,entrante,call_no_atiende,2026-02-06,0.00
AYS3,22674131,543219.40,entrante,call_no_atiende,2026-02-27,0.00
AYS3,22674241,184115.40,entrante,call_notificado_responsable,2026-02-26,0.00
AYS3,22674244,838878.81,entrante,call_erroneo,2026-03-18,0.00
AYS3,22674424,122941.80,entrante,call_notificado,2026-03-06,0.00
AYS3,22674424,122941.80,entrante,call_solicita_pago_con_quita,2026-03-06,0.00
AYS3,22674792,5078651.12,entrante,call_pago_a_confirmar,2026-03-17,0.00
AYS3,22674833,1337248.45,entrante,call_notificado_responsable,2026-03-12,0.00
AYS3,22675243,1198814.64,entrante,call_contestador,2026-02-23,0.00
AYS3,22675243,1198814.64,entrante,call_erroneo,2026-02-23,0.00
AYS3,22675243,1198814.64,entrante,call_notificado,2026-02-23,0.00
AYS3,22675606,1205268.05,entrante,call_erroneo,2026-03-18,0.00
AYS3,22675779,1231447.57,entrante,call_erroneo,2026-03-18,0.00
AYS3,22675966,1356940.67,entrante,call_erroneo,2026-04-15,0.00
AYS3,22676076,120607.11,entrante,call_corto,2026-02-27,0.00
AYS3,22676076,120607.11,entrante,call_notificado,2026-02-27,0.00
AYS3,22676079,5282161.77,entrante,call_erroneo,2026-03-17,0.00
AYS3,22676079,5282161.77,entrante,call_notificado,2026-03-17,0.00
AYS3,22676434,141608.96,entrante,call_erroneo,2026-01-22,0.00
AYS3,22676434,141608.96,entrante,call_erroneo,2026-01-28,0.00
AYS3,22676434,141608.96,entrante,call_erroneo,2026-01-28,0.00
AYS3,22676458,169751.25,entrante,call_erroneo,2026-02-20,0.00
AYS3,22676458,169751.25,entrante,call_volver_a_llamar,2026-02-20,0.00
AYS3,22676486,945642.48,entrante,call_fallecio,2026-03-17,0.00
AYS3,22676489,929389.68,entrante,call_solicita_pago_con_quita,2026-03-27,0.00
AYS3,22676490,857024.80,entrante,call_notificado_responsable,2026-02-13,0.00
AYS3,22676499,121208.03,entrante,call_erroneo,2026-03-06,0.00
AYS3,22676660,102265.18,entrante,call_erroneo,2026-02-18,0.00
AYS3,22676930,145259.79,entrante,call_notificado_responsable,2026-03-02,0.00
AYS3,22676948,1436032.10,entrante,call_corto,2026-02-23,0.00
AYS3,22676948,1436032.10,entrante,call_corto,2026-02-23,0.00
AYS3,22676948,1436032.10,entrante,call_corto,2026-02-23,0.00
AYS3,22676948,1436032.10,entrante,call_notificado_responsable,2026-02-23,0.00
AYS3,22676948,1436032.10,entrante,call_no_atiende,2026-02-23,0.00
AYS3,22676948,1436032.10,entrante,call_no_atiende,2026-02-23,0.00
AYS3,22676948,1436032.10,entrante,call_no_atiende,2026-02-23,0.00
AYS3,22676948,1436032.10,entrante,call_no_atiende,2026-02-23,0.00
AYS3,22677175,1550043.87,entrante,call_erroneo,2026-03-20,0.00
AYS3,22677175,1550043.87,entrante,call_fuera_plazo,2026-03-19,0.00
AYS3,22677175,1550043.87,entrante,call_fuera_plazo,2026-03-19,0.00
AYS3,22677175,1550043.87,entrante,call_fuera_plazo,2026-03-20,0.00
AYS3,22677175,1550043.87,entrante,call_notificado,2026-03-19,0.00
AYS3,22677576,1742778.90,entrante,call_erroneo,2026-02-03,0.00
AYS3,22678695,1555186.34,entrante,call_solicita_financiacion,2026-01-29,0.00
AYS3,22678848,571375.82,entrante,call_erroneo,2026-03-03,0.00
AYS3,22678882,647844.12,entrante,call_contestador,2026-01-23,0.00
AYS3,22678882,647844.12,entrante,call_notificado,2026-01-23,0.00
AYS3,22678882,647844.12,entrante,call_solicita_pago_con_quita,2026-01-23,0.00
AYS3,22678882,647844.12,entrante,call_solicita_pago_con_quita,2026-02-12,0.00
AYS3,22678902,924390.46,entrante,call_corto,2026-03-18,0.00
AYS3,22678902,924390.46,entrante,call_erroneo,2026-03-18,0.00
AYS3,22678902,924390.46,entrante,call_no_atiende,2026-03-18,0.00
AYS3,22678981,695011.63,entrante,call_erroneo,2026-03-20,0.00
AYS3,22679006,722769.03,entrante,call_erroneo,2026-02-10,0.00
AYS3,22679044,2977324.16,entrante,call_notificado_responsable,2026-04-23,0.00
AYS3,22679123,2152976.16,entrante,call_notificado_responsable,2026-02-13,0.00
AYS3,22679333,2178427.61,entrante,call_notificado,2026-02-13,0.00
AYS3,22679333,2178427.61,entrante,call_notificado_responsable,2026-02-13,0.00
AYS3,22679433,1039195.32,entrante,call_notificado_responsable,2026-03-11,0.00
AYS3,22679433,1039195.32,entrante,call_solicita_financiacion,2026-03-11,0.00
AYS3,22679433,1039195.32,entrante,call_solicita_financiacion,2026-03-19,0.00
AYS3,22679434,7474258.84,entrante,call_notificado,2026-03-13,0.00
AYS3,22679434,7474258.84,entrante,call_notificado_responsable,2026-03-13,0.00
AYS3,22679463,5200979.75,entrante,call_erroneo,2026-02-02,0.00
AYS3,22679723,5154393.42,entrante,call_erroneo,2026-03-18,0.00
AYS3,22679905,1937299.77,entrante,call_erroneo,2026-02-02,0.00
AYS3,22680206,1201628.31,entrante,call_erroneo,2026-02-18,0.00
AYS3,22680262,746593.80,entrante,call_notificado,2026-02-12,0.00
AYS3,22680290,1259511.80,entrante,call_contestador,2026-02-02,0.00
AYS3,22680290,1259511.80,entrante,call_corto,2026-02-02,0.00
AYS3,22680290,1259511.80,entrante,call_fuera_plazo,2026-03-20,0.00
AYS3,22680290,1259511.80,entrante,call_notificado,2026-02-02,0.00
AYS3,22680290,1259511.80,entrante,call_no_atiende,2026-02-02,0.00
AYS3,22680328,2537501.92,entrante,call_erroneo,2026-03-18,0.00
AYS3,22680788,671167.32,entrante,call_erroneo,2026-04-13,0.00
AYS3,22680805,229961.07,entrante,call_erroneo,2026-03-13,0.00
AYS3,22680830,2748896.15,entrante,call_solicita_pago_con_quita,2026-04-30,0.00
AYS3,22681037,1121839.71,entrante,call_no_atiende,2026-03-06,0.00
AYS3,22681037,1121839.71,entrante,call_no_atiende,2026-03-06,0.00
AYS3,22681427,153384.78,entrante,call_solicita_pago_con_quita,2026-01-29,0.00
AYS3,22681605,659134.31,entrante,call_contestador,2026-02-21,0.00
AYS3,22682183,2508942.73,entrante,call_erroneo,2026-03-18,0.00
AYS3,22682378,25627.66,entrante,call_notificado,2026-01-16,0.00
AYS3,22682443,12216.81,entrante,call_solicita_pago_contado,2026-02-19,0.00
AYS3,22682443,12216.81,entrante,call_solicita_pago_contado,2026-02-26,0.00
AYS3,22682511,14215.61,entrante,call_fuera_plazo,2026-03-25,0.00
AYS3,22682553,10066.76,entrante,call_erroneo,2026-02-18,0.00
AYS3,22682925,2535466.01,entrante,call_corto,2026-02-27,0.00
AYS3,22682925,2535466.01,entrante,call_erroneo,2026-02-20,0.00
AYS3,22682925,2535466.01,entrante,call_erroneo,2026-02-27,0.00
AYS3,22682988,129185.90,entrante,call_erroneo,2026-02-09,0.00
AYS3,22683037,2457231.86,entrante,call_no_atiende,2026-02-20,0.00
AYS3,22683170,176395.23,entrante,call_erroneo,2026-02-18,0.00
AYS3,22683170,176395.23,entrante,call_erroneo,2026-02-18,0.00
AYS3,22683170,176395.23,entrante,call_no_atiende,2026-02-18,0.00
AYS3,22683242,56938.23,entrante,call_no_atiende,2026-02-09,0.00
AYS3,22683261,42998.29,entrante,call_corto,2026-03-05,0.00
AYS3,22683280,66385.78,entrante,call_erroneo,2026-03-31,0.00
AYS3,22683381,37031.01,entrante,call_notificado_responsable,2026-02-11,0.00
AYS3,22683386,34220.12,entrante,call_erroneo,2026-01-27,0.00
AYS3,22683386,34220.12,entrante,call_notificado,2026-01-29,0.00
AYS3,22683386,34220.12,entrante,call_notificado,2026-01-29,0.00
AYS3,22683386,34220.12,entrante,call_notificado,2026-01-29,0.00
AYS3,22683499,20832.10,entrante,call_erroneo,2026-03-09,0.00
AYS3,22683603,16784.45,entrante,call_erroneo,2026-04-14,0.00
AYS3,22683735,14278.48,entrante,call_erroneo,2026-04-08,0.00
AYS3,22683744,14550.57,entrante,call_contestador,2026-03-16,0.00
AYS3,22683744,14550.57,entrante,call_corto,2026-03-16,0.00
AYS3,22683744,14550.57,entrante,call_notificado,2026-03-12,0.00
AYS3,22683744,14550.57,entrante,call_notificado,2026-03-16,0.00
AYS3,22683744,14550.57,entrante,call_no_atiende,2026-03-16,0.00
AYS3,22683744,14550.57,entrante,call_no_atiende,2026-03-16,0.00
AYS3,22683744,14550.57,entrante,call_no_atiende,2026-03-16,0.00
AYS3,22683744,14550.57,entrante,call_no_atiende,2026-03-16,0.00
AYS3,22683744,14550.57,entrante,call_no_atiende,2026-03-16,0.00
AYS3,22683744,14550.57,entrante,call_promesa,2026-03-16,0.00
AYS3,22683744,14550.57,entrante,call_solicita_pago_contado,2026-02-27,0.00
AYS3,22683744,14550.57,entrante,call_solicita_pago_contado,2026-03-05,0.00
AYS3,22683744,14550.57,entrante,call_solicita_pago_con_quita,2026-02-02,0.00
AYS3,22683744,14550.57,entrante,call_solicita_pago_con_quita,2026-02-03,0.00
AYS3,22683744,14550.57,entrante,call_solicita_pago_con_quita,2026-03-12,0.00
AYS3,22683771,14928.14,entrante,call_notificado,2026-02-19,0.00
AYS3,22683821,15339.67,entrante,call_notificado,2026-01-30,0.00
AYS3,22683916,11302.70,entrante,call_erroneo,2026-01-27,0.00
AYS3,22683916,11302.70,entrante,call_pago_a_confirmar,2026-03-13,0.00
AYS3,22683963,9361.41,entrante,call_contestador,2026-01-21,0.00
AYS3,22683963,9361.41,entrante,call_notificado,2026-01-21,0.00
AYS3,22683972,9654.54,entrante,call_fuera_plazo,2026-04-24,0.00
AYS3,22683993,10979.01,entrante,call_solicita_pago_contado,2026-01-21,0.00
AYS3,22684023,8888.03,entrante,call_corto,2026-03-10,0.00
AYS3,22684023,8888.03,entrante,call_erroneo,2026-02-19,0.00
AYS3,22684023,8888.03,entrante,call_erroneo,2026-03-16,0.00
AYS3,22684023,8888.03,entrante,call_no_atiende,2026-03-11,0.00
AYS3,22684023,8888.03,entrante,call_no_atiende,2026-03-16,0.00
AYS3,22684085,7775.73,entrante,call_solicita_pago_contado,2026-01-20,0.00
AYS3,22684141,9089.31,entrante,call_erroneo,2026-02-11,0.00
AYS3,22684195,10011.70,entrante,call_erroneo,2026-04-09,0.00
AYS3,22684259,7737.81,entrante,call_corto,2026-01-27,0.00
AYS3,22684259,7737.81,entrante,call_erroneo,2026-01-27,0.00
AYS3,22684353,6875.24,entrante,call_no_atiende,2026-02-24,0.00
AYS3,22684394,19500.53,entrante,call_pago_a_confirmar,2026-02-05,0.00
AYS3,22684394,19500.53,entrante,call_solicita_pago_contado,2026-01-20,0.00
AYS3,22684553,4844.16,entrante,call_solicita_pago_con_quita,2026-01-30,0.00
AYS3,22684666,1243.75,entrante,call_corto,2026-01-29,0.00
AYS3,22684666,1243.75,entrante,call_erroneo,2026-01-29,0.00
AYS3,22684736,1279.91,entrante,call_erroneo,2026-03-10,0.00
AYS3,22684736,1279.91,entrante,call_erroneo,2026-03-10,0.00
AYS3,22684736,1279.91,entrante,call_notificado,2026-03-10,0.00
AYS3,22684736,1279.91,entrante,call_no_atiende,2026-03-10,0.00
AYS3,22684736,1279.91,entrante,call_no_atiende,2026-03-10,0.00
AYS3,22684841,641020.15,entrante,call_erroneo,2026-01-22,0.00
AYS3,22684845,110022.91,entrante,call_erroneo,2026-02-06,0.00
AYS3,22684883,198942.01,entrante,call_erroneo,2026-02-24,0.00
AYS3,22684980,137735.78,entrante,call_erroneo,2026-01-20,0.00
AYS3,22684980,137735.78,entrante,call_erroneo,2026-01-23,0.00
AYS3,22684997,163932.76,entrante,call_erroneo,2026-03-16,0.00
AYS3,22685004,184703.04,entrante,call_erroneo,2026-01-28,0.00
AYS3,22685004,184703.04,entrante,call_no_atiende,2026-03-25,0.00
AYS3,22685044,147270.35,entrante,call_solicita_pago_con_quita,2026-03-18,0.00
AYS3,22685108,68349.07,entrante,call_contestador,2026-01-23,0.00
AYS3,22685108,68349.07,entrante,call_erroneo,2026-01-23,0.00
AYS3,22685108,68349.07,entrante,call_erroneo,2026-01-23,0.00
AYS3,22685108,68349.07,entrante,call_erroneo,2026-01-28,0.00
AYS3,22685108,68349.07,entrante,call_erroneo,2026-04-06,0.00
AYS3,22685108,68349.07,entrante,call_no_atiende,2026-04-06,0.00
AYS3,22685124,55207.19,entrante,call_fuera_plazo,2026-03-19,0.00
AYS3,22685124,55207.19,entrante,call_fuera_plazo,2026-03-19,0.00
AYS3,22685147,61533.49,entrante,call_erroneo,2026-01-29,0.00
AYS3,22685272,21107.43,entrante,call_corto,2026-03-10,0.00
AYS3,22685289,38238.32,entrante,call_erroneo,2026-04-07,0.00
AYS3,22685731,1627836.82,entrante,call_erroneo,2026-01-28,0.00
AYS3,22685731,1627836.82,entrante,call_erroneo,2026-02-05,0.00
AYS3,22685731,1627836.82,entrante,call_notificado,2026-02-05,0.00
AYS3,22685917,1432318.68,entrante,call_fuera_plazo,2026-03-19,0.00
AYS3,23564705,687629.51,entrante,call_notificado,2026-04-07,0.00
AYS3,23565129,11923533.47,entrante,call_no_atiende,2026-04-22,0.00
AYS3,23566179,1044804.61,entrante,call_promesa,2026-05-05,0.00
AYS3,23566360,1359931.80,entrante,call_notificado,2026-04-24,0.00
AYS3,23566584,125166.26,entrante,call_erroneo,2026-04-06,0.00
AYS3,23566633,5787209.31,entrante,call_agenda,2026-05-04,0.00
AYS3,23566633,5787209.31,entrante,call_notificado,2026-04-29,0.00
AYS3,23566633,5787209.31,entrante,call_notificado,2026-04-29,0.00
AYS3,23566638,3209529.89,entrante,call_erroneo,2026-04-09,0.00
AYS3,23566661,1940121.79,entrante,call_solicita_pago_con_quita,2026-04-09,0.00
